environment_id,query_id,x_00,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,x_09,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,intervention_action,reference_action,target_construct
EXT1,28,0.11563615287273477,0.07779626307265115,-0.09353210827691531,-0.35678879507653244,0.07842517595788638,0.05449495038487921,0.015348886738335022,-0.16523563525500234,0.48132408368009155,-0.24210531115174797,0.004444629998033413,0.33783932778286035,0.17132193937621665,0.44333059063078584,-0.36364444093325077,0.3811567966407996,0.07453340952655496,0.3839593840812295,0.32359083062708144,0.2516735380257111,2,0,16
EXT1,29,-0.24969005363453334,0.19604603200251844,-0.5823334011368939,0.25709549168755136,0.3098477619884296,-0.04548619138733863,0.2242033248495504,-0.02976676195412723,-0.3029771541807991,-0.02070776010188875,-0.5376238756973036,0.4388588623670565,0.09243949092390251,-0.29548053234813243,-0.03416229335174296,-0.02625679137843417,-0.06750143833173101,-0.052459897090389916,0.25692392499542616,0.06241302307571094,3,5,2
EXT1,30,-0.23511206762316916,0.14175398984910897,-0.06369086581149759,0.10911635526641986,0.2840236266418893,0.17574367077153635,-0.2354059447771894,-0.11139717277152891,-0.17170541162061478,-0.067303122769788,-0.0032758662573345444,0.1954876943115986,-0.024924748372299688,-0.14230712455091246,0.29941808709117473,-0.24716021183522677,0.004555766169272772,0.11461311952107835,0.05934164919072889,0.16921179275368808,3,6,5
EXT1,31,0.07658755456803681,0.3367635754702634,-0.5230640533812514,-0.08988339757166341,0.138354493253211,-0.013513326727777265,-0.4644408422611628,0.38195176312680307,-0.17729876081559529,0.15248096324842741,-0.2635480576284118,-0.1474310340513296,0.012360740764758245,0.02443849849109147,0.09494964967830959,0.027643153445234346,-0.2513002808688003,-0.010940703429789459,-0.2797134505796762,0.34847535222349824,7,5,0
EXT1,32,0.15978060464693927,0.04151850002120786,-0.5660320145252343,-0.044841193637020466,0.46939427868891465,-0.3047161570057108,-0.22835404145280694,0.10367476100473941,0.11201639285084529,0.012816931945459525,-0.19039523298605643,0.5942850730440935,-0.07044496990999818,0.0630506514242555,-0.18866560166615162,0.14236948758662313,-0.14673807675102873,0.004898947135768065,0.028343670471411904,0.18321430928718344,5,3,10
EXT1,33,0.12901687874466428,0.09250111152417438,-0.3225617519793346,0.0637370696543454,0.28607630497048614,0.1930523173977401,-0.4233459167423739,0.26412423412864133,-0.009894538206361846,0.05951192919446229,0.14805630942643888,0.4229388224024442,-0.18573060217326437,0.04040205409172904,0.1706088265046478,-0.07673967799033526,0.17939664641080466,-0.20326633953873902,-0.06867450090487437,-0.037978879004861577,1,5,5
EXT1,34,0.04795636771815799,0.11375852813052499,-0.41927135872366794,-0.12824369522600812,0.545354053828728,-0.07883626765610803,-0.10448140364123036,0.19684885647030967,-0.09744564958668916,-0.43012496291608443,-0.06022802247533327,0.5599761391524815,-0.07965567372226381,-0.24633961649262637,-0.12104958764423213,-0.4562143738246836,0.37486600306235995,0.36697792154871356,-0.02395871705613181,0.4658194738064593,0,2,11
EXT1,35,0.4207219889811316,0.34893542806480987,-0.17807677970212205,-0.007798483176095246,0.3510528142242433,0.2732605478489532,0.025472753803122174,0.10743503923069568,-0.3699944991705104,0.37574628206787974,-0.3280198289906628,0.21575804933025622,0.1677577926457559,0.38104138325246967,-0.16000748400338896,0.2612944330892958,0.16476186238245877,-0.04023946693695688,0.28115799108054906,-0.020401628758640353,3,7,14
EXT1,36,0.3423264175644111,-0.04704431560168516,-0.22512467157849192,0.0676814318774063,-0.34025582200893795,-0.2667398771072849,-0.4830576985522979,-0.03259336670828413,0.3069094368490603,-0.3056582933606012,0.19884752191087457,0.20555382058969124,0.18395485092372274,0.08933262985426967,-0.4173194773698974,-0.15100837920252605,-0.03878642686388642,0.5639485189148953,0.2716970600350283,-0.17435274879455984,7,4,18
EXT1,37,0.009082265532873257,0.21665096219372362,-0.12030625657340153,0.5996930596879346,0.14830592737894646,-0.052477049978560814,-0.30391842978765415,-0.12385141307059067,0.005654255345112253,-0.04687609498208518,-0.05609677082938797,0.03260346516451075,0.09936906555972459,-0.12643638574247057,0.3265677287916412,0.2616624935583758,0.004816035554041063,0.49538022188945546,0.3598846414815751,-0.14420347022488833,7,1,19
EXT1,38,0.4840542276664297,0.12961801178890772,-0.019139643664227574,-0.009765143760478445,-0.17880758832358246,0.11812406055777558,-0.17749254207536494,-0.07564563240482494,-0.010078195296406406,0.14021281548764492,0.1066675813869165,-0.13022063167488604,-0.25468554137129634,-0.22519720768756527,0.17462916925910696,0.059547736854937104,0.25231638984303617,0.23901539903788888,-0.019007344526899214,0.277120079390824,4,2,8
EXT1,39,-0.04914736142735345,0.04621749842886915,0.09799232491953724,0.22695886630748774,0.36649676168701095,0.09116302808417871,-0.20903908496043894,0.5260683906419307,-0.057915049264287984,0.1334860496055416,0.03942910958830362,0.3674509908631144,-0.0634063428500057,-0.10332385554752056,-0.10662769120984623,0.38955391666282274,0.098099584836286,0.07967227017012031,0.13570489915044714,0.034326794657133994,5,6,12
EXT2,0,-0.0990130962767271,-0.2125168656735736,0.29034286415234944,-0.20870922578952542,-0.05470069878077618,0.492932230819598,-0.10269970414482477,0.23044869779393873,0.48698655814972414,0.054626317525534734,0.24317781438483885,0.1655190406022827,0.2063223313792046,0.6432065745506517,0.6516038443222825,-0.05773109874365859,0.21356736349830577,-0.5046302818414157,0.20545580278316034,0.18408850469686147,3,6,15
EXT2,1,0.13269454680832132,-0.11978337858239022,0.4519401052421351,0.3295351337324882,-0.12525998349875928,0.3817346966981408,-0.37399297938315673,0.017175110843190053,0.4049646584138127,0.14945359276312742,-0.21353852064796894,0.01697360006874291,-0.3756864234406599,0.05828081351641482,0.3466231725840735,0.3230216278786734,-0.3659490004688524,0.09330000780778312,-0.6415408991009083,0.21091374440817828,7,0,1
EXT2,2,0.019001655698735374,-0.11379345370897581,-0.08421310556853316,0.021950094782131887,0.00854778812038388,0.025635110811994023,0.035449993944024816,-0.7255022572091513,0.16732376012759875,0.20515669555905994,0.17372969628756918,0.19030142850563794,-0.3434795233054878,0.216244295627234,0.7607192842231915,-0.5625663071074255,0.04152106564391599,-0.49794764665970914,0.513902348701069,0.19521906857401244,5,4,5
EXT2,3,-0.04902679485737583,0.07634681709917651,0.4185599444551534,-0.3228990731897988,-0.0029571150676855106,0.2740462635072969,-0.545395515452266,-0.5995004480597687,0.0268514046758434,-0.34986819772240874,0.1599621664837536,0.31000112865858453,-0.23733749451193667,0.10632128662368469,0.828182198141437,-0.16298933713390404,-0.0629139347495711,-0.5546692856423051,0.2776637208554535,-0.31782747490387053,2,1,1
EXT2,4,-0.07186741785526139,0.024244455550622566,0.21003305085908788,-0.035687166437254246,-0.4007634837129359,-0.0630403462400422,-0.041999804561177204,0.05743240561799409,-0.06713830636460866,-0.1592940135152862,-0.3317458807018541,0.3249032210024865,-0.14425040001740583,0.15392883474421784,0.6242478740902367,-0.09773671125307948,0.14683075848886754,-0.1894960385206122,0.05152084856197051,0.3333766680926137,0,4,0
EXT2,5,-0.032865780449161594,0.12388293772144185,0.3181587688819117,-0.07870660891259947,-0.09539406586982982,0.306942432470993,-0.5741278236599427,-0.24319089763266688,0.30372931670878195,0.39374841851045744,-0.2236611322715896,0.5266459901877889,-0.16152204400522815,-0.5099674335531394,0.7898282579591248,0.2112534812561715,0.5405991770005484,-0.6063159489762772,0.6576033278663683,0.3773225015661262,5,1,12
EXT2,6,0.32450202642782716,-0.32255745222461996,-0.2136422016112335,-0.07494332979145736,-0.5607300719100531,0.006207613904545361,-0.36057543408858106,-0.4393826496178142,-0.013148741266324291,0.2956235044011136,-0.6286656535899315,0.1935894672896041,-0.49806058857031077,-0.2576373209294071,0.6234161082654298,0.09779766583008105,0.23435828819489188,-0.5098113051976101,-0.3513202490062163,0.32358283691095113,4,0,10
EXT2,7,-0.18376477162130841,0.0413884750704542,0.12136696494938108,-0.033491480054737496,0.36774969185595496,0.33041433680167875,-0.2647185976861052,-0.17641011477050716,-0.07357167606284935,0.6594929653639456,-0.10428297113094913,-0.16382475063615504,-0.11640353776217707,0.2560936679164383,0.2932591575903337,0.16714851663091662,0.23627447884191166,-0.1586101153658556,0.34042311236600387,0.17403425217446605,5,3,18
EXT2,8,-0.012742304951439095,0.17101729882322508,0.41148349937832723,-0.38635446828246733,0.35963032463638905,0.11263934638370829,-0.2591413417003371,0.32616098973984214,0.07554149453262679,0.3212988598994269,-0.08225186182525066,-0.10752865599447604,0.14435498947783384,-0.07297541263474266,-0.1847118765491815,0.43703558181345187,-0.0974710285991414,0.23573270991989093,-0.6592835852723137,-0.15498072143724784,4,6,13
EXT2,9,0.13340070664882853,-0.3136774197459522,0.25709918357363315,-0.14284739511967878,0.11323967106644393,0.22506561061152655,-0.4092474366033668,-0.32882656425650975,0.15331513526561896,0.5139327307606815,-0.08175059786201651,0.30413463237820104,0.245690587768448,-0.0033918894649075286,0.5749834887469644,-0.05412591786754095,0.004455842949682772,0.08253265415836387,-0.7189399000129035,-0.22002506889420978,2,6,19
EXT2,10,0.35093082758127625,0.3329252826825506,-0.21023333963193974,0.26269264496705563,0.4178005450615476,-0.35963879098926393,0.3444392506619236,-0.3057828174538316,-0.1604896989301008,-0.4090051303856707,0.4011161149365683,0.2714931160476197,0.2993565261115326,0.19371510327024147,-0.4071154181303793,0.11038301132883922,0.23810959154898778,0.5679867265891461,-0.34837154430648243,0.02813205968835642,7,3,6
EXT2,11,0.10650596101459489,-0.08397350849655974,0.48824051408490005,-0.2476823304154209,-0.12266194296421414,0.356580247795346,-0.3504381088773387,-0.47479089232135396,0.5196187644048694,-0.23165926458796132,-0.10927015493280623,0.3431192729755503,-0.31377045794631475,0.48929706105469006,0.6037938789685605,0.39917335092527256,0.31433201390542076,-0.7154243484694496,-0.023020185245268544,-0.38747340652267886,1,2,1
EXT2,12,0.46267792250555057,0.1596769284348979,0.03318572952964559,0.25275459822959884,0.24594022949750396,0.21856765089607172,-0.19814875710398225,-0.24371295887512928,0.23333880657233294,0.40873409930491883,-0.05147054683717126,-0.03193205240997991,0.21110499035694516,0.27535628206726137,0.4110987416702657,-0.46193334126863395,-0.3913324156445709,-0.12165934895110085,-0.2767036698609223,-0.23327020163841325,6,2,10
EXT2,13,0.3257464598533921,-0.12047653834736322,0.58430235579192,0.1182835111570548,0.30241860749612864,0.2623574241673455,-0.3126143432812478,-0.21655419725712907,0.5572230096212808,-0.004279767314281494,-0.09976429716662076,0.22791126365468267,-0.4661866005779416,-0.09500172853964095,0.750894486094286,-0.02184095971737151,-0.15052948761813223,-0.6252452911531925,0.04801098478274419,0.40070437622935023,7,4,6
EXT2,14,-0.13464619857727023,0.14526942918766914,0.14043518171205446,-0.23805459313911678,0.45494971015676405,-0.053712434397352585,-0.29594341466667945,-0.43538366510107007,-0.13991919672948916,-0.20258055736350128,0.5301437882720353,0.3325918720837671,-0.15871980129210952,-0.24596713848421128,-0.48722484313519615,-0.221648033698857,0.12935427860004994,0.22408784967964518,-0.1938727680527085,-0.21496750434731465,3,1,14
EXT2,15,-0.007216084730872623,-0.5809995583988389,0.013602631241632959,-0.039490419330571576,0.06122023045255432,-0.06839492976420113,0.24015249588979723,-0.023606458228745218,-0.055236880337736174,0.3200627834481376,0.3032701605561102,0.14042588770488745,0.01649247521175947,0.07348700792726263,-0.09638609951303148,-0.47495256378159684,-0.318285365297002,-0.19693246660809982,0.3862541093891942,0.00921292702348774,5,7,7
EXT2,16,0.4436147324353275,0.00017794142957622763,0.09555133105547199,-0.10772304903781471,0.10698871114159707,0.29923319626304457,-0.28314798069481667,-0.05156946995232737,0.5748770048002818,0.1768664320954312,-0.5007849917791025,0.04305990431350783,-0.41885670886773085,0.5067974364858929,0.5405920135486667,0.08296392496155446,0.4396288686401692,-0.1316435555307956,-0.40657216272268953,0.19755315098053342,0,2,8
EXT2,17,0.09479252142304115,-0.12511315848041038,0.18755038059352258,0.307064110035593,0.22896784239427584,0.1813975881527423,-0.3002236478721089,-0.27727272904296163,0.3795813624836579,0.4883404590893791,0.018182949881878963,0.3652223327090582,-0.11978211661450269,0.158469448877681,-0.056232304633636446,0.35519725384205747,0.3872717839458428,0.41782825863008244,-0.6264995307434525,-0.398987475117653,6,2,18
EXT2,18,0.3871309742201288,0.1138338327205711,-0.06736471571464948,-0.3285991631997783,0.0076722328712766985,-0.10347646607693395,-0.5586005033614616,-0.7228894617890564,0.45577151101565655,-0.23611368806883948,-0.04226611932253841,0.3462641219078066,0.08896396926471545,0.5512284104507473,0.7013115187969454,-0.3893117177807591,0.28561174821550545,-0.716191381740799,0.48297453564912474,-0.5249553799627751,0,2,13
EXT2,19,0.5746148926181558,0.3336761008935287,-0.3718109912690296,0.24712818266887054,0.23751545748606195,-0.22699547345187465,-0.020858408479606957,0.3755390933836952,0.2741646474548263,-0.17474649166668446,-0.4197223567829278,-0.15172671040363808,-0.10677766596168461,-0.004404066921936664,-0.3973654769470838,0.3221083543670434,0.06323042234674563,-0.001275018036201607,0.45697520806248915,0.36337749766888805,0,2,12
EXT2,20,-0.018283267821874734,-0.0038954569504518763,0.35480328562756536,-0.20557382862643508,0.19217289208984434,-0.409495499095216,-0.10192286331081234,0.06811873867409678,-0.41738374050322524,-0.0920094239441775,-0.1314255705028578,-0.3891082601734949,-0.07662961157257231,-0.047213321015751764,0.5164073225730803,-0.40304548385886635,0.5543863206802572,-0.6855586041005693,0.7045410984631628,0.33727429000546333,1,3,18
EXT2,21,-0.023523309117514494,0.2168226481962213,0.15808181581309494,0.20818107150117077,-0.04888528923983828,-0.3308585487153321,-0.07706012069298224,-0.18582755036750578,-0.2798681777244334,-0.3698121687766392,0.09151774555651666,0.020475269302952546,0.26589629572493034,0.22641765431755245,-0.2532321483544113,-0.29156928295716217,0.3534583398013426,-0.373746692348458,0.23404232939861302,0.35722848593603385,6,2,8
EXT2,22,-0.099897037455304,0.1678802598011911,0.05190762452092308,0.09482957211603071,0.06890143072803707,0.6051203282689838,-0.5156378222593545,-0.5594593379627296,0.6029139615020086,0.6198948350213318,0.3565574416862635,0.45945652493151545,-0.3690343915067358,0.5064558442489954,0.9320842771250193,-0.28430731564487566,-0.05874362086934331,-0.7884941501701965,0.29936992511621646,0.03720017422765819,7,2,15
EXT2,23,-0.37167154044700734,-0.08027308196684099,-0.41785286953155604,0.2675308382851079,-0.2220730583230459,-0.37357060719063556,0.31893568690101365,-0.2926963894888014,-0.3308153198189581,-0.17715897908539155,0.19666769564067482,-0.26032828144207865,0.08303234354189873,0.3788634737368843,0.38760688488095046,-0.46590028186765037,0.5613335805584801,-0.2765353508452999,0.4172269063556696,0.30572899868623504,0,6,8
EXT2,24,-0.17686851071397255,-0.11668809131286469,0.09529867469157942,-0.10289954575720629,0.24156841127767698,0.17793019957801917,-0.09602515060308187,-0.23702227891040417,0.044204786882404624,0.18605018379375177,0.14945391844242706,0.2218118998758761,-0.494104331664792,0.7320015413165586,0.6857668980479755,-0.13393891875268552,0.11456743795516348,-0.8720831094715292,-0.3429743130669981,-0.22023719574160375,1,2,18
EXT2,25,0.013629436845763431,-0.04427533681645734,-0.07983420523008643,0.40052173319684914,-0.14863383499975516,0.19950300618309358,-0.7029564686852213,-0.18497331569034417,-0.017898152689143892,0.054537678286551365,-0.09874673688837325,0.06821848147991909,-0.2856995854990348,0.20768722711576404,-0.03629461827657197,-0.1643882573925987,0.5725014513764404,-0.05211725065015596,-0.1855959169498008,-0.23976088217463662,6,4,7
EXT2,26,0.03183186390659521,0.3331455971174919,0.2593599929349393,-0.0735586787570694,0.05888586651038652,-0.06090285546970278,0.3558974048305524,0.5122799117990348,0.13029850710055943,0.28224941302704093,-0.09955808566309421,0.1189385254878741,-0.13342558700810686,-0.020709883493133775,-0.36574995212718653,0.2173220775354521,0.17444666911990098,0.08020559640575589,0.048283491285237026,-0.1462779951374936,5,6,16
EXT2,27,-0.21033282570997755,0.2575885825622663,0.31500167361025616,0.30781960959327903,0.4458536363150326,0.19197553936390835,0.03842250383834726,-0.218434078982887,0.12329584590630695,-0.07043682711886952,0.2214138116030364,0.06951660397933292,-0.18423181149016415,0.16245729675321066,0.44468278528974964,-0.050777569632583085,-0.09133806933283618,0.23527922787359176,0.4992503292511276,0.3197823954812808,2,4,15
EXT2,28,0.47630990582034405,-0.5036721003542357,0.026833833147485935,0.25639597839021605,-0.2335588500369228,0.17453152432474697,-0.6649801203527974,-0.2258179598500362,0.6062064646274309,-0.050088278200159896,0.2201130939345282,-0.1964783733399311,-0.3265860745410332,0.13870172391336175,0.6095876306754834,0.042186123766743355,-0.43131308557597103,-0.6064153257213645,-0.10695602224019254,-0.04732392498297293,1,0,16
EXT2,29,-0.29212479936207314,0.14469463270093827,-0.013337085268862656,0.40731739736118683,0.030351038547189808,0.053180350049036214,0.2874308027850593,0.5361314112333911,0.08132553517869037,0.3068202168495614,0.01433367250743333,0.03702961532341037,0.01864011267187082,0.10120392424020389,0.49688323992361827,0.14795272498399992,0.324949002141547,-0.08721890659051454,0.4579770447732946,-0.3517510278641592,5,6,17
EXT2,30,0.23327039917484568,-0.12924353655893261,0.08134057111412761,-0.1243930903151866,-0.4059694632538948,-0.06170583604428051,0.1452733259248045,0.35178182133881275,-0.2510722356179318,0.4929232713780725,-0.2659829618315342,0.493462365955427,-0.5053251767909042,0.19383819091158364,-0.10026451089543982,-0.21352029820480534,0.255593488269996,0.005223780705387245,-0.1570547031761135,0.04681246326881339,3,0,8
EXT2,31,0.19511137584792723,0.2834313289773571,-0.35680652554569814,-0.24795020270705556,-0.4490020772333401,-0.004291397821409755,0.04828508165063624,-0.5580387096886424,-0.391115033442096,0.1644180477184883,-0.30705442203107436,-0.08920496717125231,-0.27155295589585754,0.15536239400590834,-0.18372933128840901,0.16078475523924948,0.11655588172828231,0.13944320151712364,-0.0914171177821485,0.44099819409728613,7,4,12
EXT2,32,-0.3952200315939825,0.1114878675542397,0.027566527158212766,-0.17177953768407425,0.24447379001817807,0.46147704158599245,-0.33367950415606223,-0.16096323442383234,0.3521566656494623,0.255422349202095,0.23797305116369202,0.304224125016172,-0.14243045698466975,0.1767638249861538,0.44554711036074757,-0.35550478966992655,-0.08992130301337144,-0.5911343520543995,0.09004658241799049,-0.3116268703231564,1,6,7
EXT2,33,-0.4590861900196758,0.23037604750951593,0.09987883786410089,0.1951990569781282,0.017877778455875282,0.30846117463548944,0.25889062780801453,-0.11610939933079326,-0.22882868733657244,0.44431251145624195,-0.14611925552642666,-0.1412387807578683,0.2908473440154764,0.35614475767066694,0.6690386353240413,-0.01989188064281634,0.014173818593674219,-0.5660715176502651,0.42967457363826445,-0.041358000328144684,6,7,16
EXT2,34,-0.19726703417896777,-0.14537935263138146,0.03541616485531916,-0.17571400416766816,-0.24408992218127798,0.1473675906781473,-0.01726666169139633,-0.1570384208770248,0.15435683800541014,0.21272219715082943,0.14569822177581374,-0.3067770304111535,-0.208021437007387,-0.11537968259988983,0.8224391240022735,-0.165491088356114,-0.09821888728027156,-0.3846214699343074,0.01886651463909275,-0.10793895125437014,5,6,15
EXT2,35,0.28120951515531745,-0.28971368813516846,0.6082483551599512,0.1148776935898074,-0.26930703941901224,0.3493041957371618,0.024872615720908493,-0.3414630707032347,0.5738488215383888,-0.13250956083718635,-0.4207301338063996,0.08465151078055123,-0.39925667554138233,-0.5566646501489464,0.3270350322102525,0.0012337777652882554,0.04048430967795158,-0.43302718503298143,0.396000142143552,0.050740917791179695,6,7,1
EXT2,36,0.2647739112956832,0.05946187721202356,-0.22827570152952217,0.006238085642534746,0.24643449573539258,-0.2694856964026023,0.14941812085033485,-0.2834348854207307,-0.0315213107091746,-0.302603405641787,0.3862628986793325,0.15498831759566598,-0.4471841126321133,0.45984159128019897,0.10467548802393706,-0.5766308719003772,0.11616405251676201,-0.4222117908428207,0.20150317151907182,0.0340538318572584,6,4,5
EXT2,37,0.3041428478283463,-0.1477562160642093,-0.13932995099559622,0.36032617396688,-0.18447659118483267,0.14157114837382287,0.03861252347059245,-0.08189086245515165,0.14494556084260757,-0.026784441578381835,-0.1888452566566702,-0.2588572170874948,-0.37861030103965426,0.050725828089841565,0.7117367229725009,-0.3721657298847578,0.17204192538339907,-0.5634951236592456,0.632380439873514,0.30969939576912303,1,3,18
EXT2,38,-0.30650808678234825,0.021784587525207327,0.20605252968177643,0.10073657252411715,0.011219585042126314,-0.028355629832022833,0.036831252300545195,-0.5173284529640523,0.6464802307698375,0.4592169072488055,-0.009182840920050922,0.1628362366323252,-0.3712811800723424,0.7233726438881471,0.30093042663267017,-0.01788041735300229,-0.3740690758102852,-0.46967454469978304,0.25770713157533737,-0.418472266667465,6,7,12
EXT2,39,-0.21229797966433547,-0.270582024685447,0.1263921622286253,-0.350399038503455,0.3018737194213943,0.3680683277979445,-0.5835864368417013,-0.11445371598408047,-0.17785788719455597,0.6854523017581686,-0.4012701505272529,-0.3733786593680248,0.3044119535523695,-0.5775906999941155,-0.3890654609313178,0.14070455668400883,-0.1730961783479566,0.40559012376571,-0.44545590126025353,0.07187310596466182,3,0,13
EXT3,0,-0.022074275587893096,-0.13427389399546977,0.010897935273604838,-0.10563148275179211,-0.07932778469112735,0.44104594784283246,0.015061083712359207,-0.028513972732356056,0.22784257276509973,-0.26226109254812524,-0.013756499728363174,-0.020804933927731403,0.1728182459871366,0.04166281812817246,-0.1384064819777496,0.11004023636204384,0.08999434257417283,0.17707908171106018,-0.0796864777249259,-0.10838687371860725,1,6,16
EXT3,1,0.14574957683039674,0.02178163638717545,-0.21192831516866983,0.04211969931976085,-0.04990919270177552,0.20101739383067863,0.006556195927089627,0.4101503646910225,0.013104720019476532,0.15206706703116885,-0.0267502944440961,0.07595065302163605,-0.5307426566192551,-0.06430177609248527,0.1030187434568032,-0.382628407349533,-0.0005814932621221138,0.07311705499397537,-0.16782939078396492,0.16032603885456492,6,0,4
EXT3,2,-0.16083052091674527,-0.018252554640372304,-0.008846522925337453,0.06296639874380255,0.03745394583920129,0.310594240587112,0.06159839669994589,-0.0024540897258570936,0.34470817175901447,0.3996341809240038,-0.1128034212073824,0.02093682334448982,-0.5970638625111894,-0.06644172606921338,0.20240719868236454,-0.43223323403402153,0.05171732328698567,-0.051814653120223784,0.08849239812267778,0.3283205714689522,1,3,11
EXT3,3,0.07691807436341047,-0.10351107476374895,-0.023904595000403074,-0.047858594260178494,-0.018666794034844326,0.5287189598792085,0.11427445470147346,0.08967948679572638,0.0439214811043795,-0.0076854042438742835,0.09659690615803872,0.0872406175593451,-0.06851597639363204,-0.27642039797256757,-0.22947844989113875,0.06688136290531987,0.12286230056303005,0.08201233552643206,0.1222028804943664,0.11380487967826862,0,6,4
EXT3,4,-0.19416469322979835,-0.02355331143433765,0.0774541089200572,0.08739413124321897,-0.04792636333025331,0.3889885892367419,0.3182036956345944,0.19736064230726477,-0.09889546563930883,-0.03291765989943046,0.16579510892845978,0.04340266153698569,0.0014990462436570698,0.12937101678521126,-0.044171281909598896,0.3718535344441369,0.07464442002442798,0.022215617118544473,-0.14797059422782025,0.12611730236410976,4,2,4
EXT3,5,0.10000305589938822,0.030524547494164767,-0.11227123813179696,-0.02239617329502249,-0.11662203619650835,0.13685890014241187,0.23776600324887565,0.10069134875525972,0.08607664477389602,0.11373936066012154,-0.02534197357136166,-0.019891923946078152,-0.20845316255930185,-0.04460943134135063,0.059428358230786696,0.0037629394076274993,0.020435866542779072,-0.07934333362197538,0.3345245039198704,-0.060833387801213515,6,2,14
EXT3,6,-0.03576590249462385,-0.1139372524517017,0.03427009303481676,0.17821728429623834,-0.052556770301940635,-0.04723402621725681,0.5964278025523811,0.14981820818020036,0.04533797705273601,0.17134098397052555,-0.02335142039821317,-0.07815092085878907,-0.11088699630778784,-0.1813074407599391,-0.10856621608707433,-0.04054534907449345,-0.2761126261284462,0.05399201931161218,0.2823442821442383,0.05031801071504465,5,1,15
EXT3,7,0.036484002513743334,0.06941876546746173,0.21788441046196347,0.10950944359417018,-0.030746218261170084,0.09084674865529116,0.34807707155916356,0.13301969229264032,0.09967222060110019,0.11433739579713142,-0.007746643518853967,-0.027550807140066472,0.008356450405191321,0.11856003475416729,-0.28546018859115485,-0.19829608878377553,0.08710453013220992,-0.23406813256180706,-0.05424822342433012,0.3372510009224292,5,6,7
EXT3,8,-0.05368807633566236,-0.09273736835279975,0.05595159182128845,-0.14111660329784373,0.04392260632539906,0.2615051542267961,0.18083371998249168,-0.13303101798837735,0.0568261482605347,0.019213549142321096,0.06280399328258043,0.18238522222042036,-0.09709727115315572,0.009391826958633569,0.08491904571418776,-0.42549583500248256,0.17660465444785892,0.3142835530705411,0.29279150314308905,0.0741551857515141,5,2,10
EXT3,9,-0.05479848017560598,-0.15277717559132079,-0.0007272838499441819,-0.22357086762221562,-0.015288905778331896,0.1562539932256469,0.11502908124184699,-0.016442995966500517,-0.06985666011940711,-0.05690734841805338,-0.057208787586973946,-0.05356863943168345,-0.10924821806202582,-0.03853735432673265,-0.0820550483210443,0.15610735264014428,0.5188213116618537,0.1873223534922227,-0.016634577793577507,-0.16332146400816622,6,1,0
EXT3,10,-0.016663825830880857,0.16979069879646166,0.03792044076130377,-0.11040410377109944,0.13744146485419712,-0.08124207477835797,0.43302686959014874,-0.012008332026422507,-0.2116422570672431,-0.05051779650621091,-0.13808254256116895,-0.023820601771210093,-0.165892800791307,-0.10403092627342438,-0.09026547157361571,-0.1824604935899382,0.08559233398196679,-0.19611391919632587,0.15758662579891855,0.013568761485766603,0,4,9
EXT3,11,0.06733772924055104,0.15975900142114105,0.11496777943041946,0.07276182988471681,0.004149196447498004,0.14105002281783147,0.5209578431185807,-0.0944259416532264,-0.04738023419050836,0.08266964508662321,0.03663084842280631,0.0016714741511066036,-0.25749581138949135,-0.19917894578810494,-0.17748756836697094,0.03767181461164762,0.03720287984380554,0.1859458520166361,0.014445906534853068,-0.05194144614500764,6,7,11
EXT3,12,-0.019767333754970046,0.07237760346016546,-0.037115493200864345,0.10700136539267546,0.07465828501380607,0.14317507122316742,0.36030900526786297,0.5117559915970469,-0.048983094494492424,0.002485484086963991,-0.14944228023585895,-0.1106838039685882,-0.03335703478395841,-0.004965944145489979,-0.2630830105629025,-0.1530535420803775,-0.10540942536483067,-0.0892835448660398,-0.019955421494830424,-0.08863138672856082,5,2,12
EXT3,13,0.14919236581620657,0.02221359672680585,-0.08486827905317283,0.08253310353917558,0.07554397760574176,-0.10454138915735103,0.30097698420822405,-0.12679751157434266,-0.05412287965807456,-0.09583899331287671,0.19756434682325155,-0.059762438524774024,-0.009385756082894138,-0.017052456841677926,0.11572520712647855,0.3852806275464282,0.05918965650467661,0.1059444053723907,-0.2993073646849544,-0.268738404255462,3,0,3
EXT3,14,0.06035229134067948,-0.01824498491316219,0.06741434137023253,-0.2735237321944775,0.12518120170700525,-0.049237815344600186,0.049486030447398854,0.048416874785840856,0.10350438798724286,-0.11594873970170039,-0.030055103233634303,0.03362612108553041,0.06466611937386561,0.01963636312222138,0.17871317569876016,-0.09241555325435306,0.1678290908325138,-0.08942797168288648,0.07273914765915926,-0.01155633840813373,7,1,8
EXT3,15,-0.189490118050882,0.01942163984238039,-0.015195379298672755,-0.1945361376671544,-0.1371262831552712,-0.12404894653759226,0.08528978968123052,0.05911910683057106,0.06680270761994217,-0.15010357917012382,0.22878073887766648,0.1726503205340119,-0.21072198538474218,0.01886486857938596,-0.047569839599185273,0.023826248051147025,-0.19978797491275388,-0.07429907855637043,0.29050839881529605,-0.182152444297981,6,0,0
